id.site,name.plant,name.plant.agg,cover.mean,cover.mean.agg,target.species,target.species.agg,cf,TaxonRank,IsChildTaxonOf,r.all.diagnostic,ffh.lrt,calth.btt,rlg,funct.group
S_LPI,Erigeron annuus,Erigeron annuus,1.125,1.125,0,0,no,SPE,Erigeron,0,0,0,nb,herb
S_LPI,Festuca ovina agg.,Festuca ovina agg.,2.625,2.625,1,1,no,AG1,Festuca,0,1,0,*,grass
S_LPI,Festuca rubra agg.,Festuca rubra agg.,0.5,0.5,1,1,no,AGG,Festuca,1,1,0,*,grass
S_LPI,Galium mollugo agg.,Galium mollugo agg.,5,5,0,1,no,AGG,Galium,0,0,0,*,herb
S_LPI,Galium verum s. str.,Galium verum agg.,2.5,2.5,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
S_LPI,Genista tinctoria,Genista tinctoria,0.125,0.125,0,0,no,SPE,Genista,0,1,0,V,wood
S_LPI,Geranium pusillum,Geranium pusillum,0.025,0.025,0,0,no,SPE,Geranium,0,0,0,*,herb
S_LPI,Holcus lanatus,Holcus lanatus,1,1,1,1,no,SPE,Holcus,1,1,0,*,grass
S_LPI,Hypericum perforatum,Hypericum perforatum,0.525,0.525,1,1,no,SPE,Hypericum,0,1,0,*,herb
S_LPI,Koeleria pyramidata,Koeleria pyramidata agg.,2.5,2.5,1,1,no,SPE,Koeleria pyramidata agg.,1,1,0,V,grass
S_LPI,Lotus corniculatus,Lotus corniculatus agg.,6.5,6.5,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
S_LPI,Medicago falcata s. str.,Medicago sativa agg.,8.5,8.5,1,1,no,SPE,Medicago sativa agg.,1,1,0,NA,legume
S_LPI,Medicago lupulina,Medicago lupulina,0.05,0.05,1,1,no,SPE,Medicago,0,1,0,*,legume
S_LPI,Melampyrum arvense,Melampyrum arvense,0.125,0.125,1,1,no,SPE,Melampyrum,0,1,0,3,herb
S_LPI,Origanum vulgare,Origanum vulgare,1.65,1.65,1,1,no,SPE,Origanum,0,1,0,*,herb
S_LPI,Pimpinella saxifraga,Pimpinella saxifraga agg.,0.15,0.15,1,1,no,SPE,Pimpinella saxifraga agg.,1,1,0,*,herb
S_LPI,Plantago lanceolata,Plantago lanceolata,6.5,6.5,1,1,no,SPE,Plantago,1,1,0,*,herb
S_LPI,Plantago media,Plantago media,1.625,1.625,1,1,no,SPE,Plantago,1,1,0,*,herb
S_LPI,Poa pratensis agg.,Poa pratensis agg.,12.5,12.5,1,1,no,AGG,Poa,1,1,0,*,grass
S_LPI,Ranunculus bulbosus,Ranunculus bulbosus,0.15,0.15,1,1,no,SPE,Ranunculus,0,1,0,*,herb
S_LPI,Rhinanthus alectorolophus,Rhinanthus alectorolophus,2.5,2.5,1,1,no,SPE,Rhinanthus,0,1,0,*,herb
S_LPI,Rhinanthus minor,Rhinanthus minor,6.025,6.025,1,1,no,SPE,Rhinanthus,0,1,0,*,herb
S_LPI,Sanguisorba minor s. l.,Sanguisorba minor s. l.,0.55,0.55,1,1,no,SPE,Sanguisorba,1,1,0,NA,herb
S_LPI,Sanguisorba officinalis,Sanguisorba officinalis,0.05,0.05,1,1,no,SPE,Sanguisorba,1,1,1,V,herb
S_LPI,Scabiosa columbaria,Scabiosa columbaria agg.,0.025,0.025,1,1,no,SPE,Scabiosa columbaria agg.,1,1,0,*,herb
S_LPI,Securigera varia,Securigera varia,7.5,7.5,0,0,no,SPE,Securigera,0,0,0,*,legume
S_LPI,Senecio jacobaea,Senecio jacobaea,0.025,0.025,1,1,no,SPE,Senecio,0,1,0,*,herb
S_LPI,Silene vulgaris,Silene vulgaris,1.525,1.525,1,1,no,SPE,Silene,0,1,0,*,herb
S_LPI,Solidago gigantea,Solidago gigantea,0.275,0.275,0,0,no,SPE,Solidago,0,0,0,nb,herb
S_LPI,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1.125,1.125,1,1,no,SEC,Taraxacum,1,1,0,*,herb
S_LPI,Thymus pulegioides s. l.,Thymus chamaedrys agg.,0.025,0.025,1,1,no,SPE,Thymus chamaedrys agg.,1,1,0,NA,herb
S_LPI,Trifolium campestre,Trifolium campestre,1,1,1,1,no,SPE,Trifolium,0,1,0,*,legume
S_LPI,Trifolium dubium,Trifolium dubium agg.,0.3,0.3,1,1,no,SPE,Trifolium dubium agg.,0,1,0,*,legume
S_LPI,Trifolium pratense,Trifolium pratense,0.175,0.175,1,1,no,SPE,Trifolium,1,1,0,*,legume
S_LPI,Trisetum flavescens,Trisetum flavescens,0.125,0.125,1,1,no,SPE,Trisetum,1,1,0,*,grass
S_LPI,Veronica teucrium,Veronica austriaca agg.,0.125,0.125,1,1,no,SPE,Veronica austriaca agg.,0,1,0,V,herb
S_LPI,Vicia sativa agg.,Vicia sativa agg.,0.025,0.025,1,1,no,AGG,Vicia,0,1,0,*,legume
S_LPI,Viola arvensis,Viola tricolor agg.,0.025,0.025,0,1,no,SPE,Viola tricolor agg.,0,0,0,*,herb
S_MAS,Achillea millefolium agg.,Achillea millefolium agg.,0.025,0.025,1,1,no,AGG,Achillea,1,1,0,*,herb
S_MAS,Achillea ptarmica,Achillea ptarmica agg.,0.025,0.025,1,1,no,SPE,Achillea ptarmica agg.,0,1,1,*,herb
S_MAS,Aegopodium podagraria,Aegopodium podagraria,0.5,0.5,0,0,no,SPE,Aegopodium,0,0,0,*,herb
S_MAS,Alopecurus pratensis,Alopecurus pratensis,0.525,0.525,1,1,no,SPE,Alopecurus,1,1,0,*,grass
S_MAS,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1.25,1.25,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
S_MAS,Arrhenatherum elatius,Arrhenatherum elatius,7.5,7.5,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
S_MAS,Cardamine pratensis s. l.,Cardamine pratensis agg.,0.025,0.025,1,1,no,SPE,Cardamine pratensis agg.,1,1,0,NA,herb
S_MAS,Carex acutiformis,Carex acutiformis,10.375,10.375,1,1,no,SPE,Carex,0,0,1,*,grass
S_MAS,Carex hirta,Carex hirta,3.5,3.5,0,0,no,SPE,Carex,0,0,0,*,grass
S_MAS,Carex muricata s. str.,Carex muricata agg.,0.125,0.125,1,1,no,SPE,Carex muricata agg.,0,1,0,NA,grass
S_MAS,Centaurea jacea agg.,Centaurea jacea agg.,0.625,0.625,1,1,no,AGG,Centaurea,0,1,0,*,herb
S_MAS,Cerastium holosteoides,Cerastium fontanum agg.,0.07500000000000001,0.07500000000000001,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
S_MAS,Cirsium oleraceum,Cirsium oleraceum,2,2,1,1,no,SPE,Cirsium,0,1,1,*,herb
S_MAS,Cynosurus cristatus,Cynosurus cristatus,3.5,3.5,1,1,no,SPE,Cynosurus,1,1,0,*,grass
S_MAS,Dactylis glomerata s. str.,Dactylis glomerata agg.,4,4,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
S_MAS,Deschampsia cespitosa s. str.,Deschampsia cespitosa agg.,0.5,0.5,1,1,no,SPE,Deschampsia cespitosa agg.,0,1,0,NA,grass
S_MAS,Festuca pratensis s. str.,Festuca pratensis s. str.,11,11,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
S_MAS,Festuca rubra agg.,Festuca rubra agg.,21.625,21.625,1,1,no,AGG,Festuca,1,1,0,*,grass
S_MAS,Filipendula ulmaria,Filipendula ulmaria,0.125,0.125,1,1,no,SPE,Filipendula,1,1,1,*,herb
S_MAS,Galium mollugo agg.,Galium mollugo agg.,6,6,0,1,no,AGG,Galium,0,0,0,*,herb
S_MAS,Geum rivale,Geum rivale,5.5,5.5,1,1,no,SPE,Geum,0,1,1,*,herb
S_MAS,Glechoma hederacea,Glechoma hederacea,0.125,0.125,1,1,no,SPE,Glechoma,0,1,0,*,herb
S_MAS,Holcus lanatus,Holcus lanatus,8,8,1,1,no,SPE,Holcus,1,1,0,*,grass
S_MAS,Lathyrus pratensis,Lathyrus pratensis,0.625,0.625,1,1,no,SPE,Lathyrus,1,1,0,*,legume
S_MAS,Lotus pedunculatus,Lotus pedunculatus,0.5,0.5,1,1,no,SPE,Lotus,1,1,1,*,legume
S_MAS,Lychnis flos-cuculi,Lychnis flos-cuculi,0.125,0.125,1,1,no,SPE,Lychnis (nom. rej. sub Silene),1,1,1,*,herb
S_MAS,Phalaris arundinacea,Phalaris arundinacea,0.5,0.5,1,1,no,SPE,Phalaris,0,0,1,*,grass
S_MAS,Pimpinella major,Pimpinella major,0.5,0.5,1,1,yes,SPE,Pimpinella,0,1,0,*,herb
S_MAS,Plantago lanceolata,Plantago lanceolata,6.5,6.5,1,1,no,SPE,Plantago,1,1,0,*,herb
S_MAS,Poa pratensis agg.,Poa pratensis agg.,6,6,1,1,no,AGG,Poa,1,1,0,*,grass
S_MAS,Poa trivialis s. l.,Poa trivialis s. l.,0.75,0.75,1,1,no,SPE,Poa,1,1,0,NA,grass
S_MAS,Prunella vulgaris,Prunella vulgaris,2,2,1,1,no,SPE,Prunella,0,1,0,*,herb
S_MAS,Ranunculus acris,Ranunculus acris agg.,0.575,0.575,1,1,no,SPE,Ranunculus acris agg.,1,1,0,*,herb
S_MAS,Ranunculus repens,Ranunculus repens,0.65,0.65,1,1,no,SPE,Ranunculus,1,1,0,*,herb
S_MAS,Rhinanthus minor,Rhinanthus minor,0.025,0.025,1,1,no,SPE,Rhinanthus,0,1,0,*,herb
S_MAS,Rumex acetosa,Rumex acetosa,1.625,1.625,1,1,no,SPE,Rumex,1,1,0,*,herb
S_MAS,Sanguisorba officinalis,Sanguisorba officinalis,0.175,0.175,1,1,no,SPE,Sanguisorba,1,1,1,V,herb
S_MAS,Scirpus sylvaticus,Scirpus sylvaticus,0.525,0.525,1,1,no,SPE,Scirpus,1,0,1,*,grass
S_MAS,Trifolium dubium,Trifolium dubium agg.,0.025,0.025,1,1,no,SPE,Trifolium dubium agg.,0,1,0,*,legume
S_MAS,Trifolium pratense,Trifolium pratense,0.025,0.025,1,1,no,SPE,Trifolium,1,1,0,*,legume
S_MAS,Trisetum flavescens,Trisetum flavescens,1.025,1.025,1,1,no,SPE,Trisetum,1,1,0,*,grass
S_MAS,Vicia cracca,Vicia cracca agg.,0.025,0.025,1,1,no,SPE,Vicia cracca agg.,1,1,0,*,legume
S_MBM,Achillea millefolium agg.,Achillea millefolium agg.,0.125,0.125,1,1,no,AGG,Achillea,1,1,0,*,herb
S_MBM,Agrostis stolonifera,Agrostis stolonifera agg.,0.5,0.5,1,1,no,SPE,Agrostis stolonifera agg.,1,0,0,*,grass
S_MBM,Allium carinatum,Allium carinatum,0.025,0.025,1,1,no,SPE,Allium,0,1,0,3,herb
S_MBM,Anthyllis vulneraria s. l.,Anthyllis vulneraria s. l.,0.25,0.25,1,1,no,SPE,Anthyllis,0,1,0,NA,legume
S_MBM,Artemisia vulgaris,Artemisia vulgaris agg.,0.5,0.5,0,0,no,SPE,Artemisia vulgaris agg.,0,0,0,*,herb
S_MBM,Brachypodium pinnatum,Brachypodium pinnatum agg.,14.875,14.875,1,1,no,SPE,Brachypodium pinnatum agg.,1,1,0,*,grass
S_MBM,Briza media,Briza media,3.025,3.025,1,1,no,SPE,Briza,1,1,0,*,grass
S_MBM,Bromus erectus,Bromus erectus,1.125,1.125,1,1,no,SPE,Bromus,0,1,0,*,grass
S_MBM,Buphthalmum salicifolium,Buphthalmum salicifolium,2.5,2.5,1,1,no,SPE,Buphthalmum,0,1,0,*,herb
S_MBM,Calamagrostis epigejos,Calamagrostis epigejos,2.5,2.5,0,0,no,SPE,Calamagrostis,0,0,0,*,grass
S_MBM,Carex acutiformis,Carex acutiformis,9.875,9.875,1,1,no,SPE,Carex,0,0,1,*,grass
S_MBM,Carex tomentosa,Carex tomentosa,3.5,3.5,1,1,no,SPE,Carex,0,1,0,3,grass
S_MBM,Centaurea jacea agg.,Centaurea jacea agg.,0.625,0.625,1,1,no,AGG,Centaurea,0,1,0,*,herb
S_MBM,Cirsium arvense,Cirsium arvense,0.025,0.025,0,0,no,SPE,Cirsium,0,0,0,*,herb
S_MBM,Cirsium vulgare,Cirsium vulgare,0.125,0.125,0,0,no,SPE,Cirsium,0,0,0,*,herb
S_MBM,Colchicum autumnale,Colchicum autumnale,0.025,0.025,1,1,no,SPE,Colchicum,0,1,1,*,herb
S_MBM,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.025,0.025,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
S_MBM,Dianthus carthusianorum,Dianthus carthusianorum agg.,1,1,1,1,no,SPE,Dianthus carthusianorum agg.,0,1,0,V,herb
S_MBM,Elymus repens s. str.,Elymus repens s. str.,0.125,0.125,0,0,no,SPE,Elymus,0,0,0,NA,grass
S_MBM,Festuca ovina agg.,Festuca ovina agg.,1.125,1.125,1,1,no,AG1,Festuca,0,1,0,*,grass
S_MBM,Festuca rubra agg.,Festuca rubra agg.,0.025,0.025,1,1,no,AGG,Festuca,1,1,0,*,grass
S_MBM,Galium mollugo agg.,Galium mollugo agg.,0.55,0.55,0,1,no,AGG,Galium,0,0,0,*,herb
S_MBM,Galium verum s. str.,Galium verum agg.,3.15,3.15,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
S_MBM,Hieracium subg. Pilosella,Hieracium subg. Pilosella,0.5,0.5,0,0,no,SGE,Hieracium,0,0,0,*,herb
S_MBM,Hypericum perforatum,Hypericum perforatum,0.125,0.125,1,1,no,SPE,Hypericum,0,1,0,*,herb
S_MBM,Inula salicina,Inula salicina,2.525,2.525,1,1,no,SPE,Inula,0,1,1,V,herb
S_MBM,Knautia arvensis s. str.,Knautia arvensis agg.,0.15,0.15,1,1,no,SPE,Knautia arvensis agg.,1,1,0,NA,herb
S_MBM,Koeleria pyramidata,Koeleria pyramidata agg.,6,6,1,1,no,SPE,Koeleria pyramidata agg.,1,1,0,V,grass
S_MBM,Leontodon hispidus,Leontodon hispidus,0.125,0.125,1,1,no,SPE,Leontodon,1,1,0,*,herb
S_MBM,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,0.025,0.025,1,1,no,AGG,Leucanthemum,1,1,0,*,herb
S_MBM,Linum catharticum,Linum catharticum,0.05,0.05,1,1,no,SPE,Linum,1,1,0,*,herb
S_MBM,Lithospermum officinale,Lithospermum officinale,0.5,0.5,0,0,no,SPE,Lithospermum,0,0,0,V,herb
S_MBM,Lotus corniculatus,Lotus corniculatus agg.,2.55,2.55,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
S_MBM,Medicago falcata s. str.,Medicago sativa agg.,0.625,0.625,1,1,no,SPE,Medicago sativa agg.,1,1,0,NA,legume
S_MBM,Molinia caerulea s. str.,Molinia caerulea agg.,25,25,1,1,no,SPE,Molinia caerulea agg.,1,1,1,NA,grass
S_MBM,Origanum vulgare,Origanum vulgare,3.5,3.5,1,1,no,SPE,Origanum,0,1,0,*,herb
S_MBM,Peucedanum palustre,Peucedanum palustre,0.025,0.025,1,1,no,SPE,Peucedanum,0,0,1,*,herb
S_MBM,Phleum phleoides,Phleum phleoides,1.5,1.5,1,1,no,SPE,Phleum,0,1,0,V,grass
S_MBM,Phleum pratense agg.,Phleum pratense agg.,0.025,0.025,1,1,no,AGG,Phleum,1,1,0,*,grass
S_MBM,Plantago lanceolata,Plantago lanceolata,0.05,0.05,1,1,no,SPE,Plantago,1,1,0,*,herb
S_MBM,Plantago media,Plantago media,0.625,0.625,1,1,no,SPE,Plantago,1,1,0,*,herb
S_MBM,Poa pratensis agg.,Poa pratensis agg.,1.5,1.5,1,1,no,AGG,Poa,1,1,0,*,grass
S_MBM,Potentilla recta,Potentilla recta,0.025,0.025,0,0,yes,SPE,Potentilla,0,0,0,*,herb
S_MBM,Potentilla reptans,Potentilla reptans,0.5,0.5,0,0,no,SPE,Potentilla,0,0,0,*,herb
S_MBM,Primula veris,Primula veris,0.5,0.5,1,1,no,SPE,Primula,0,1,0,V,herb
S_MBM,Prunella vulgaris,Prunella vulgaris,0.5,0.5,1,1,no,SPE,Prunella,0,1,0,*,herb
S_MBM,Rhinanthus minor,Rhinanthus minor,3.625,3.625,1,1,no,SPE,Rhinanthus,0,1,0,*,herb
S_MBM,Salix aurita,Salix aurita,1.5,1.5,0,0,no,SPE,Salix,0,0,0,*,wood
S_MBM,Salix purpurea,Salix purpurea,0.025,0.025,0,0,no,SPE,Salix,0,0,0,*,wood
S_MBM,Salvia pratensis,Salvia pratensis,0.15,0.15,1,1,no,SPE,Salvia,1,1,0,V,herb
S_MBM,Sanguisorba officinalis,Sanguisorba officinalis,3.025,3.025,1,1,no,SPE,Sanguisorba,1,1,1,V,herb
S_MBM,Securigera varia,Securigera varia,2,2,0,0,no,SPE,Securigera,0,0,0,*,legume
S_MBM,Silene vulgaris,Silene vulgaris,0.125,0.125,1,1,no,SPE,Silene,0,1,0,*,herb
S_MBM,Symphytum officinale agg.,Symphytum officinale agg.,0.125,0.125,1,1,no,AGG,Symphytum,0,1,1,*,herb
S_MBM,Thymus pulegioides s. l.,Thymus chamaedrys agg.,0.5,0.5,1,1,no,SPE,Thymus chamaedrys agg.,1,1,0,NA,herb
S_MBM,Trifolium pratense,Trifolium pratense,0.5,0.5,1,1,no,SPE,Trifolium,1,1,0,*,legume
S_MBM,Valeriana officinalis agg.,Valeriana officinalis agg.,0.125,0.125,0,0,no,AGG,Valeriana,0,0,0,*,herb
S_MBM,Verbascum nigrum,Verbascum nigrum,0.5,0.5,0,0,no,SPE,Verbascum,0,0,0,*,herb
S_MBM,Vicia cracca,Vicia cracca agg.,0.275,0.275,1,1,no,SPE,Vicia cracca agg.,1,1,0,*,legume
S_MCH,Acer platanoides,Acer platanoides,0.025,0.025,0,0,no,SPE,Acer,0,0,0,*,wood
S_MCH,Achillea millefolium agg.,Achillea millefolium agg.,1.025,1.025,1,1,no,AGG,Achillea,1,1,0,*,herb
S_MCH,Alopecurus myosuroides,Alopecurus myosuroides,0.025,0.025,0,0,no,SPE,Alopecurus,0,0,0,*,grass
S_MCH,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,0.275,0.275,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
S_MCH,Arrhenatherum elatius,Arrhenatherum elatius,0.775,0.775,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
S_MCH,Betonica officinalis,Betonica officinalis,0.15,0.15,1,1,no,SPE,Betonica,0,1,1,V,herb
S_MCH,Bromus erectus,Bromus erectus,0.025,0.025,1,1,no,SPE,Bromus,0,1,0,*,grass
S_MCH,Bromus sterilis,Bromus sterilis,0.025,0.025,0,0,yes,SPE,Bromus,0,0,0,*,grass
S_MCH,Carum carvi,Carum carvi,0.025,0.025,1,1,no,SPE,Carum,0,1,0,*,herb
S_MCH,Centaurea jacea agg.,Centaurea jacea agg.,6,6,1,1,no,AGG,Centaurea,0,1,0,*,herb
S_MCH,Centaurea scabiosa,Centaurea scabiosa,0.625,0.625,1,1,no,SPE,Centaurea,1,1,0,*,herb
S_MCH,Convolvulus arvensis,Convolvulus arvensis,0.5,0.5,0,0,no,SPE,Convolvulus,0,0,0,*,herb
S_MCH,Cornus sanguinea,Cornus sanguinea,0.025,0.025,0,0,no,SPE,Cornus,0,0,0,*,wood
S_MCH,Crepis biennis,Crepis biennis,3,3,1,1,no,SPE,Crepis,1,1,0,*,herb
S_MCH,Cynosurus cristatus,Cynosurus cristatus,0.5,0.5,1,1,no,SPE,Cynosurus,1,1,0,*,grass
S_MCH,Daucus carota,Daucus carota,11.5,11.5,1,1,no,SPE,Daucus,0,1,0,*,herb
S_MCH,Dianthus carthusianorum,Dianthus carthusianorum agg.,0.2,0.2,1,1,no,SPE,Dianthus carthusianorum agg.,0,1,0,V,herb
S_MCH,Elymus repens s. str.,Elymus repens s. str.,0.025,0.025,0,0,no,SPE,Elymus,0,0,0,NA,grass
S_MCH,Equisetum arvense,Equisetum arvense,2.625,2.625,0,0,no,SPE,Equisetum,0,0,0,*,herb
S_MCH,Festuca pratensis s. str.,Festuca pratensis s. str.,0.525,0.525,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
S_MCH,Festuca rubra agg.,Festuca rubra agg.,3.5,3.5,1,1,no,AGG,Festuca,1,1,0,*,grass
S_MCH,Galium mollugo agg.,Galium mollugo agg.,1.125,1.125,0,1,no,AGG,Galium,0,0,0,*,herb
S_MCH,Helictotrichon pratense,Helictotrichon pratense,1.15,1.15,1,1,no,SPE,Helictotrichon,1,1,0,V,grass
S_MCH,Hieracium aurantiacum,Hieracium aurantiacum,0.125,0.125,0,0,no,SPE,Hieracium subg. Pilosella,0,0,0,*,herb
S_MCH,Hypochaeris radicata,Hypochaeris radicata,0.125,0.125,1,1,no,SPE,Hypochaeris,1,1,0,*,herb
S_MCH,Knautia arvensis s. str.,Knautia arvensis agg.,2.525,2.525,1,1,no,SPE,Knautia arvensis agg.,1,1,0,NA,herb
S_MCH,Lathyrus pratensis,Lathyrus pratensis,3.525,3.525,1,1,no,SPE,Lathyrus,1,1,0,*,legume
S_MCH,Legousia speculum-veneris,Legousia speculum-veneris,0.025,0.025,0,0,no,SPE,Legousia,0,0,0,2,herb
S_MCH,Leontodon hispidus,Leontodon hispidus,0.2,0.2,1,1,no,SPE,Leontodon,1,1,0,*,herb
S_MCH,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,5.125,5.125,1,1,no,AGG,Leucanthemum,1,1,0,*,herb
S_MCH,Lotus corniculatus,Lotus corniculatus agg.,8,8,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
S_MCH,Myosotis arvensis,Myosotis arvensis,0.025,0.025,0,0,yes,SPE,Myosotis,0,0,0,*,herb
S_MCH,Onobrychis viciifolia,Onobrychis viciifolia agg.,4.125,4.125,1,1,no,SPE,Onobrychis viciifolia agg.,0,1,0,nb,legume
S_MCH,Pimpinella saxifraga,Pimpinella saxifraga agg.,1.05,1.05,1,1,no,SPE,Pimpinella saxifraga agg.,1,1,0,*,herb
S_MCH,Plantago lanceolata,Plantago lanceolata,0.775,0.775,1,1,no,SPE,Plantago,1,1,0,*,herb
S_MCH,Poa pratensis agg.,Poa pratensis agg.,0.625,0.625,1,1,no,AGG,Poa,1,1,0,*,grass
S_MCH,Primula veris,Primula veris,0.275,0.275,1,1,no,SPE,Primula,0,1,0,V,herb
S_MCH,Ranunculus acris,Ranunculus acris agg.,0.025,0.025,1,1,no,SPE,Ranunculus acris agg.,1,1,0,*,herb
S_MCH,Rhinanthus alectorolophus,Rhinanthus alectorolophus,12.5,12.5,1,1,no,SPE,Rhinanthus,0,1,0,*,herb
S_MCH,Rumex acetosa,Rumex acetosa,0.025,0.025,1,1,no,SPE,Rumex,1,1,0,*,herb
S_MCH,Salvia pratensis,Salvia pratensis,2.5,2.5,1,1,no,SPE,Salvia,1,1,0,V,herb
S_MCH,Sanguisorba minor s. l.,Sanguisorba minor s. l.,0.775,0.775,1,1,no,SPE,Sanguisorba,1,1,0,NA,herb
S_MCH,Scorzoneroides autumnalis,Scorzoneroides autumnalis,0.025,0.025,1,1,no,SPE,Scorzoneroides,1,1,0,*,herb
S_MCH,Silene dioica,Silene dioica,0.125,0.125,0,0,no,SPE,Silene,0,0,0,*,herb
S_MCH,Silene vulgaris,Silene vulgaris,0.025,0.025,1,1,no,SPE,Silene,0,1,0,*,herb
S_MCH,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,3,3,1,1,no,SEC,Taraxacum,1,1,0,*,herb
S_MCH,Tragopogon pratensis s. l.,Tragopogon pratensis s. l.,0.65,0.65,1,1,no,AGG,Tragopogon,0,1,0,NA,herb
S_MCH,Trifolium pratense,Trifolium pratense,6.5,6.5,1,1,no,SPE,Trifolium,1,1,0,*,legume
S_MCH,Trisetum flavescens,Trisetum flavescens,9.5,9.5,1,1,no,SPE,Trisetum,1,1,0,*,grass
S_MCH,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,0.05,0.05,1,1,no,SPE,Veronica chamaedrys agg.,1,1,0,NA,herb
S_MCH,Vicia cracca,Vicia cracca agg.,0.4,0.4,1,1,no,SPE,Vicia cracca agg.,1,1,0,*,legume
S_MCH,Vicia hirsuta,Vicia hirsuta,0.025,0.025,0,0,no,SPE,Vicia,0,0,0,*,legume
S_MCH,Vicia sativa agg.,Vicia sativa agg.,0.025,0.025,1,1,no,AGG,Vicia,0,1,0,*,legume
S_MCH,Vicia tetrasperma,Vicia tetrasperma agg.,0.05,0.05,0,0,no,SPE,Vicia tetrasperma agg.,0,0,0,*,legume
S_MHH,Achillea millefolium agg.,Achillea millefolium agg.,0.15,0.15,1,1,no,AGG,Achillea,1,1,0,*,herb
S_MHH,Agrimonia eupatoria,Agrimonia eupatoria,1,1,1,1,no,SPE,Agrimonia,0,1,0,*,herb
S_MHH,Agrostis capillaris,Agrostis capillaris,0.125,0.125,1,1,no,SPE,Agrostis,1,1,0,*,grass
S_MHH,Allium carinatum,Allium carinatum,0.625,0.625,1,1,no,SPE,Allium,0,1,0,3,herb
S_MHH,Arrhenatherum elatius,Arrhenatherum elatius,5.125,5.125,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
S_MHH,Brachypodium pinnatum,Brachypodium pinnatum agg.,2,2,1,1,no,SPE,Brachypodium pinnatum agg.,1,1,0,*,grass
S_MHH,Briza media,Briza media,2.125,2.125,1,1,no,SPE,Briza,1,1,0,*,grass
S_MHH,Bromus erectus,Bromus erectus,37.5,37.5,1,1,no,SPE,Bromus,0,1,0,*,grass
S_MHH,Bromus sterilis,Bromus sterilis,0.025,0.025,0,0,no,SPE,Bromus,0,0,0,*,grass
S_MHH,Campanula rotundifolia s. str.,Campanula rotundifolia agg.,0.15,0.15,1,1,no,SPE,Campanula rotundifolia agg.,0,1,0,NA,herb
S_MHH,Carex caryophyllea,Carex caryophyllea,0.625,0.625,1,1,no,SPE,Carex,0,1,0,V,grass
S_MHH,Carex flacca,Carex flacca,2.025,2.025,1,1,no,SPE,Carex,0,1,1,*,grass
S_MHH,Carex hirta,Carex hirta,0.025,0.025,0,0,no,SPE,Carex,0,0,0,*,grass
S_MHH,Carex pallescens,Carex pallescens,0.175,0.175,1,1,no,SPE,Carex,0,1,0,*,grass
S_MHH,Carex tomentosa,Carex tomentosa,1,1,1,1,no,SPE,Carex,0,1,0,3,grass
S_MHH,Cerastium holosteoides,Cerastium fontanum agg.,0.05,0.05,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
S_MHH,Clinopodium vulgare,Clinopodium vulgare,0.175,0.175,1,1,no,SPE,Clinopodium,0,1,0,*,herb
S_MHH,Convolvulus arvensis,Convolvulus arvensis,0.125,0.125,0,0,no,SPE,Convolvulus,0,0,0,*,herb
S_MHH,Crataegus monogyna,Crataegus monogyna,0.025,0.025,0,0,no,SPE,Crataegus,0,0,0,*,wood
S_MHH,Cynosurus cristatus,Cynosurus cristatus,0.5,0.5,1,1,no,SPE,Cynosurus,1,1,0,*,grass
S_MHH,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.775,0.775,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
S_MHH,Daucus carota,Daucus carota,0.025,0.025,1,1,no,SPE,Daucus,0,1,0,*,herb
S_MHH,Festuca ovina agg.,Festuca ovina agg.,1.5,1.5,1,1,no,AG1,Festuca,0,1,0,*,grass
S_MHH,Festuca pratensis s. str.,Festuca pratensis s. str.,0.5,0.5,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
S_MHH,Filipendula ulmaria,Filipendula ulmaria,0.125,0.125,1,1,no,SPE,Filipendula,1,1,1,*,herb
