id.plot,name.plant,cf,TaxonRank,IsChildTaxonOf,remarks,cover.adapt.brbl,cover
S_AMP_T,Equisetum palustre,no,SPE,Equisetum,NA,NA,NA
S_AMP_T,Filipendula ulmaria,no,SPE,Filipendula,NA,NA,NA
S_AMP_T,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,NA,NA
S_AMP_T,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,NA,NA
S_AMP_T,Phragmites australis,no,SPE,Phragmites,NA,NA,NA
S_AMP_T,Rosa canina s. l.,yes,SPE,Rosa,NA,NA,NA
S_AMP_T,Sanguisorba officinalis,no,SPE,Sanguisorba,NA,NA,NA
S_AMP_T,Silaum silaus,yes,SPE,Silaum,veg. kl. (Peucedanum palustre evtl auch möglich),NA,NA
S_AUH_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,2b,20
S_AUH_A1,Agrimonia eupatoria,no,SPE,Agrimonia,NA,+,0.5
S_AUH_A1,Agrostis capillaris,no,SPE,Agrostis,NA,1a,2
S_AUH_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,r,0.1
S_AUH_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
S_AUH_A1,Betonica officinalis,no,SPE,Betonica,NA,1a,2
S_AUH_A1,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,+,0.5
S_AUH_A1,Chaerophyllum hirsutum s. str.,no,SPE,Chaerophyllum hirsutum agg.,NA,1b,4
S_AUH_A1,Convolvulus arvensis,no,SPE,Convolvulus,NA,r,0.1
S_AUH_A1,Crepis biennis,no,SPE,Crepis,NA,2a,10
S_AUH_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
S_AUH_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
S_AUH_A1,Galium mollugo agg.,no,AGG,Galium,NA,2a,10
S_AUH_A1,Heracleum sphondylium,no,SPE,Heracleum,NA,1a,2
S_AUH_A1,Lathyrus pratensis,no,SPE,Lathyrus,NA,+,0.5
S_AUH_A1,Leontodon hispidus,no,SPE,Leontodon,NA,+,0.5
S_AUH_A1,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,1a,2
S_AUH_A1,Lolium perenne,no,SPE,Lolium,NA,+,0.5
S_AUH_A1,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,NA,1a,2
S_AUH_A1,Medicago lupulina,no,SPE,Medicago,NA,1a,2
S_AUH_A1,Pastinaca sativa,no,SPE,Pastinaca,NA,1a,2
S_AUH_A1,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
S_AUH_A1,Plantago media,no,SPE,Plantago,NA,+,0.5
S_AUH_A1,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_AUH_A1,Poa trivialis s. l.,no,SPE,Poa,NA,1a,2
S_AUH_A1,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,+,0.5
S_AUH_A1,Ranunculus bulbosus,no,SPE,Ranunculus,NA,r,0.1
S_AUH_A1,Rhinanthus alectorolophus,no,SPE,Rhinanthus,NA,2a,10
S_AUH_A1,Securigera varia,no,SPE,Securigera,NA,r,0.1
S_AUH_A1,Senecio jacobaea,no,SPE,Senecio,NA,r,0.1
S_AUH_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,2a,10
S_AUH_A1,Tragopogon pratensis s. l.,no,AGG,Tragopogon,NA,+,0.5
S_AUH_A1,Trifolium pratense,no,SPE,Trifolium,NA,2a,10
S_AUH_A1,Trisetum flavescens,no,SPE,Trisetum,NA,1b,4
S_AUH_A1,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,1a,2
S_AUH_A1,Vicia sativa agg.,no,AGG,Vicia,NA,+,0.5
S_AUH_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_AUH_A2,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2a,10
S_AUH_A2,Betonica officinalis,no,SPE,Betonica,NA,2a,10
S_AUH_A2,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,NA,2a,10
S_AUH_A2,Briza media,no,SPE,Briza,NA,1a,2
S_AUH_A2,Campanula rotundifolia s. str.,no,SPE,Campanula rotundifolia agg.,NA,r,0.1
S_AUH_A2,Clinopodium vulgare,no,SPE,Clinopodium,NA,1a,2
S_AUH_A2,Daucus carota,no,SPE,Daucus,NA,1a,2
S_AUH_A2,Festuca ovina agg.,no,AG1,Festuca,NA,2a,10
S_AUH_A2,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_AUH_A2,Galium verum s. str.,no,SPE,Galium verum agg.,NA,1a,2
S_AUH_A2,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,1b,4
S_AUH_A2,Leontodon hispidus,no,SPE,Leontodon,NA,1b,4
S_AUH_A2,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,1a,2
S_AUH_A2,Linum catharticum,no,SPE,Linum,NA,+,0.5
S_AUH_A2,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,+,0.5
S_AUH_A2,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,NA,1b,4
S_AUH_A2,Medicago lupulina,no,SPE,Medicago,NA,+,0.5
S_AUH_A2,Origanum vulgare,no,SPE,Origanum,NA,1a,2
S_AUH_A2,Orobanche gracilis,yes,SPE,Orobanche,verblüht,r,0.1
S_AUH_A2,Pastinaca sativa,no,SPE,Pastinaca,NA,+,0.5
S_AUH_A2,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,NA,1a,2
S_AUH_A2,Plantago media,no,SPE,Plantago,NA,+,0.5
S_AUH_A2,Potentilla verna,no,SPE,Potentilla verna agg.,NA,1a,2
S_AUH_A2,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,r,0.1
S_AUH_A2,Rhinanthus alectorolophus,no,SPE,Rhinanthus,NA,2a,10
S_AUH_A2,Rosa canina s. l.,no,SPE,Rosa,10 cm hoch,+,0.5
S_AUH_A2,Securigera varia,no,SPE,Securigera,NA,1a,2
S_AUH_A2,Senecio jacobaea,no,SPE,Senecio,NA,r,0.1
S_AUH_A2,Trifolium pratense,no,SPE,Trifolium,NA,1a,2
S_AUH_A2,Trifolium repens,no,SPE,Trifolium,NA,r,0.1
S_AUH_A3,Acer pseudoplatanus,yes,SPE,Acer,juv.,r,0.1
S_AUH_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_AUH_A3,Agrimonia eupatoria,no,SPE,Agrimonia,NA,1b,4
S_AUH_A3,Betonica officinalis,no,SPE,Betonica,NA,1b,4
S_AUH_A3,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,NA,2a,10
S_AUH_A3,Briza media,no,SPE,Briza,NA,1b,4
S_AUH_A3,Convolvulus arvensis,no,SPE,Convolvulus,NA,r,0.1
S_AUH_A3,Crataegus monogyna,no,SPE,Crataegus,NA,+,0.5
S_AUH_A3,Daucus carota,no,SPE,Daucus,NA,+,0.5
S_AUH_A3,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,1a,2
S_AUH_A3,Euonymus europaeus,yes,SPE,Euonymus,juv.,r,0.1
S_AUH_A3,Festuca ovina agg.,no,AG1,Festuca,NA,2a,10
S_AUH_A3,Festuca rubra agg.,no,AGG,Festuca,NA,r,0.1
S_AUH_A3,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_AUH_A3,Galium verum s. str.,no,SPE,Galium verum agg.,NA,1b,4
S_AUH_A3,Helictotrichon pubescens,no,SPE,Helictotrichon,NA,1a,2
S_AUH_A3,Hypericum perforatum,no,SPE,Hypericum,NA,r,0.1
S_AUH_A3,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,+,0.5
S_AUH_A3,Leontodon hispidus,no,SPE,Leontodon,NA,3,37.5
S_AUH_A3,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,+,0.5
S_AUH_A3,Linum catharticum,no,SPE,Linum,NA,+,0.5
S_AUH_A3,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,+,0.5
S_AUH_A3,Medicago lupulina,no,SPE,Medicago,NA,r,0.1
S_AUH_A3,Origanum vulgare,no,SPE,Origanum,NA,1a,2
S_AUH_A3,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,NA,1a,2
S_AUH_A3,Plantago media,no,SPE,Plantago,NA,1a,2
S_AUH_A3,Pulsatilla vulgaris s. str.,no,SPE,Pulsatilla vulgaris s. l.,NA,r,0.1
S_AUH_A3,Ranunculus bulbosus,no,SPE,Ranunculus,NA,r,0.1
S_AUH_A3,Rhinanthus alectorolophus,no,SPE,Rhinanthus,NA,1a,2
S_AUH_A3,Rosa canina s. l.,no,SPE,Rosa,10 cm hoch,1a,2
S_AUH_A3,Sanguisorba minor s. l.,no,SPE,Sanguisorba,NA,1a,2
S_AUH_A3,Securigera varia,no,SPE,Securigera,NA,+,0.5
S_AUH_A3,Senecio jacobaea,no,SPE,Senecio,NA,r,0.1
S_AUH_A3,Tragopogon pratensis s. l.,no,AGG,Tragopogon,NA,r,0.1
S_AUH_A3,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,r,0.1
S_AUH_A4,Acer pseudoplatanus,yes,SPE,Acer,juv.,+,0.5
S_AUH_A4,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_AUH_A4,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2a,10
S_AUH_A4,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,+,0.5
S_AUH_A4,Betonica officinalis,no,SPE,Betonica,NA,2a,10
S_AUH_A4,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,NA,2b,20
S_AUH_A4,Briza media,no,SPE,Briza,NA,1a,2
S_AUH_A4,Campanula glomerata,no,SPE,Campanula,NA,r,0.1
S_AUH_A4,Carex muricata s. str.,no,SPE,Carex muricata agg.,NA,r,0.1
S_AUH_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
S_AUH_A4,Daucus carota,no,SPE,Daucus,NA,r,0.1
S_AUH_A4,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,+,0.5
S_AUH_A4,Festuca ovina agg.,no,AG1,Festuca,NA,2a,10
S_AUH_A4,Festuca rubra agg.,no,AGG,Festuca,NA,1a,2
S_AUH_A4,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_AUH_A4,Galium verum s. str.,no,SPE,Galium verum agg.,NA,1a,2
S_AUH_A4,Helictotrichon pubescens,no,SPE,Helictotrichon,NA,1a,2
S_AUH_A4,Heracleum sphondylium,no,SPE,Heracleum,NA,+,0.5
S_AUH_A4,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,+,0.5
S_AUH_A4,Leontodon hispidus,no,SPE,Leontodon,NA,1b,4
S_AUH_A4,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,1a,2
S_AUH_A4,Linum catharticum,no,SPE,Linum,NA,r,0.1
S_AUH_A4,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,1a,2
S_AUH_A4,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,NA,+,0.5
S_AUH_A4,Medicago lupulina,no,SPE,Medicago,NA,+,0.5
S_AUH_A4,Origanum vulgare,no,SPE,Origanum,NA,2a,10
S_AUH_A4,Pastinaca sativa,no,SPE,Pastinaca,NA,r,0.1
S_AUH_A4,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,NA,+,0.5
S_AUH_A4,Plantago media,no,SPE,Plantago,NA,1a,2
S_AUH_A4,Potentilla verna,no,SPE,Potentilla verna agg.,NA,+,0.5
S_AUH_A4,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,+,0.5
S_AUH_A4,Ranunculus bulbosus,no,SPE,Ranunculus,NA,r,0.1
S_AUH_A4,Rhinanthus alectorolophus,no,SPE,Rhinanthus,NA,2a,10
S_AUH_A4,Rosa canina s. l.,no,SPE,Rosa,10 cm hoch,+,0.5
S_AUH_A4,Salvia pratensis,no,SPE,Salvia,NA,+,0.5
S_AUH_A4,Securigera varia,no,SPE,Securigera,NA,1a,2
S_AUH_A4,Senecio jacobaea,no,SPE,Senecio,NA,+,0.5
S_AUH_A4,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
S_AUH_A4,Tragopogon pratensis s. l.,no,AGG,Tragopogon,NA,1a,2
S_AUH_A4,Trifolium pratense,no,SPE,Trifolium,NA,r,0.1
S_AUH_A4,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,r,0.1
S_AUH_T,Anthericum ramosum,no,SPE,Anthericum,NA,NA,NA
S_AUH_T,Campanula patula,no,SPE,Campanula,NA,NA,NA
S_AUH_T,Centaurea jacea agg.,no,AGG,Centaurea,NA,NA,NA
S_AUH_T,Centaurea scabiosa,no,SPE,Centaurea,NA,NA,NA
S_AUH_T,Cichorium intybus,no,SPE,Cichorium,NA,NA,NA
S_AUH_T,Euphorbia cyparissias,no,SPE,Euphorbia,NA,NA,NA
S_AUH_T,Fragaria vesca,no,SPE,Fragaria,NA,NA,NA
S_AUH_T,Gentiana verna,no,SPE,Gentiana,NA,NA,NA
S_AUH_T,Holcus lanatus,no,SPE,Holcus,NA,NA,NA
S_AUH_T,Medicago sativa,no,SPE,Medicago sativa agg.,NA,NA,NA
S_AUH_T,Prunus avium,no,SPE,Prunus,NA,NA,NA
S_AUH_T,Prunus spinosa s. str.,no,SPE,Prunus spinosa agg.,ca 10 cm hoch,NA,NA
S_AUH_T,Pyrus communis,no,SPE,Pyrus communis agg.,NA,NA,NA
S_AUH_T,Rubus caesius,no,SPE,Rubus sect. Caesii,NA,NA,NA
S_AUH_T,Rumex acetosa,no,SPE,Rumex,NA,NA,NA
S_AUH_T,Trifolium campestre,no,SPE,Trifolium,NA,NA,NA
S_AUH_T,Vicia cracca,no,SPE,Vicia cracca agg.,NA,NA,NA
S_AUL_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,r,0.1
S_AUL_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,r,0.1
S_AUL_A1,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,r,0.1
S_AUL_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1b,4
S_AUL_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,r,0.1
S_AUL_A1,Crepis biennis,no,SPE,Crepis,NA,1a,2
S_AUL_A1,Cynosurus cristatus,no,SPE,Cynosurus,NA,r,0.1
S_AUL_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
S_AUL_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_AUL_A1,Festuca rubra agg.,no,AGG,Festuca,NA,3,37.5
S_AUL_A1,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_AUL_A1,Galium verum s. str.,no,SPE,Galium verum agg.,NA,r,0.1
S_AUL_A1,Leontodon hispidus,no,SPE,Leontodon,NA,1a,2
S_AUL_A1,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,2a,10
S_AUL_A1,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_AUL_A1,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_AUL_A1,Sanguisorba minor s. l.,no,SPE,Sanguisorba,NA,+,0.5
S_AUL_A1,Silene dioica,no,SPE,Silene,NA,+,0.5
S_AUL_A1,Silene vulgaris,no,SPE,Silene,NA,r,0.1
S_AUL_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
S_AUL_A1,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,r,0.1
S_AUL_A1,Trifolium pratense,no,SPE,Trifolium,NA,1a,2
S_AUL_A1,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_AUL_A1,Vicia cracca,no,SPE,Vicia cracca agg.,NA,1a,2
S_AUL_A1,Vicia sativa agg.,no,AGG,Vicia,NA,1a,2
S_AUL_A2,Acer platanoides,no,SPE,Acer,juv.,r,0.1
S_AUL_A2,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
S_AUL_A2,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_AUL_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
S_AUL_A2,Cirsium arvense,no,SPE,Cirsium,NA,r,0.1
S_AUL_A2,Crepis biennis,no,SPE,Crepis,NA,r,0.1
S_AUL_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
S_AUL_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_AUL_A2,Festuca rubra agg.,no,AGG,Festuca,NA,3,37.5
S_AUL_A2,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_AUL_A2,Galium verum s. str.,no,SPE,Galium verum agg.,NA,r,0.1
S_AUL_A2,Lathyrus pratensis,no,SPE,Lathyrus,NA,1a,2
S_AUL_A2,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,+,0.5
S_AUL_A2,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
S_AUL_A2,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1b,4
S_AUL_A2,Sanguisorba minor s. l.,no,SPE,Sanguisorba,NA,r,0.1
S_AUL_A2,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,+,0.5
S_AUL_A2,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_AUL_A2,Vicia cracca,no,SPE,Vicia cracca agg.,NA,1a,2
S_AUL_A3,Acer platanoides,no,SPE,Acer,juv.,+,0.5
S_AUL_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,r,0.1
S_AUL_A3,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
S_AUL_A3,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1b,4
S_AUL_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
S_AUL_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,r,0.1
S_AUL_A3,Cornus sanguinea,no,SPE,Cornus,juv.,r,0.1
S_AUL_A3,Crepis biennis,no,SPE,Crepis,NA,1a,2
S_AUL_A3,Cynosurus cristatus,no,SPE,Cynosurus,NA,+,0.5
S_AUL_A3,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
S_AUL_A3,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,+,0.5
S_AUL_A3,Festuca rubra agg.,no,AGG,Festuca,NA,2b,20
S_AUL_A3,Galium mollugo agg.,no,AGG,Galium,NA,1b,4
S_AUL_A3,Holcus lanatus,no,SPE,Holcus,NA,r,0.1
S_AUL_A3,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,1a,2
S_AUL_A3,Lathyrus pratensis,no,SPE,Lathyrus,NA,1a,2
S_AUL_A3,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,2a,10
S_AUL_A3,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,r,0.1
S_AUL_A3,Medicago lupulina,no,SPE,Medicago,NA,r,0.1
S_AUL_A3,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_AUL_A3,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_AUL_A3,Rumex acetosa,no,SPE,Rumex,NA,+,0.5
S_AUL_A3,Sanguisorba minor s. l.,no,SPE,Sanguisorba,NA,+,0.5
S_AUL_A3,Silene dioica,no,SPE,Silene,NA,+,0.5
S_AUL_A3,Silene vulgaris,no,SPE,Silene,NA,+,0.5
S_AUL_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
S_AUL_A3,Trifolium pratense,no,SPE,Trifolium,NA,2a,10
S_AUL_A3,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_AUL_A4,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
S_AUL_A4,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,+,0.5
S_AUL_A4,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
S_AUL_A4,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
S_AUL_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
S_AUL_A4,Crepis biennis,no,SPE,Crepis,NA,1a,2
S_AUL_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
S_AUL_A4,Daucus carota,no,SPE,Daucus,NA,r,0.1
S_AUL_A4,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,+,0.5
S_AUL_A4,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,+,0.5
S_AUL_A4,Festuca rubra agg.,no,AGG,Festuca,NA,3,37.5
S_AUL_A4,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_AUL_A4,Galium verum s. str.,no,SPE,Galium verum agg.,NA,r,0.1
S_AUL_A4,Holcus lanatus,no,SPE,Holcus,NA,+,0.5
S_AUL_A4,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,1a,2
S_AUL_A4,Lathyrus pratensis,no,SPE,Lathyrus,NA,+,0.5
S_AUL_A4,Leontodon hispidus,no,SPE,Leontodon,NA,1a,2
S_AUL_A4,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,1a,2
S_AUL_A4,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,2a,10
S_AUL_A4,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,r,0.1
S_AUL_A4,Medicago lupulina,no,SPE,Medicago,NA,1b,4
S_AUL_A4,Onobrychis viciifolia,no,SPE,Onobrychis viciifolia agg.,NA,+,0.5
S_AUL_A4,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_AUL_A4,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1b,4
S_AUL_A4,Prunella vulgaris,no,SPE,Prunella,NA,1a,2
S_AUL_A4,Rhinanthus alectorolophus,no,SPE,Rhinanthus,NA,+,0.5
S_AUL_A4,Salvia pratensis,no,SPE,Salvia,NA,+,0.5
S_AUL_A4,Sanguisorba minor s. l.,no,SPE,Sanguisorba,NA,+,0.5
S_AUL_A4,Silene dioica,no,SPE,Silene,NA,+,0.5
S_AUL_A4,Silene vulgaris,no,SPE,Silene,NA,1a,2
S_AUL_A4,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
S_AUL_A4,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,+,0.5
S_AUL_A4,Trifolium pratense,no,SPE,Trifolium,NA,2b,20
S_AUL_A4,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_AUL_A4,Vicia cracca,no,SPE,Vicia cracca agg.,NA,r,0.1
S_AUL_T,Agrostis capillaris,no,SPE,Agrostis,NA,NA,NA
S_AUL_T,Calystegia sepium,no,SPE,Calystegia sepium agg.,NA,NA,NA
S_AUL_T,Cichorium intybus,no,SPE,Cichorium,NA,NA,NA
S_AUL_T,Echium vulgare,no,SPE,Echium,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Geranium robertianum s. str.,no,SPE,Geranium robertianum agg.,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Helianthus annuus,no,SPE,Helianthus,NA,NA,NA
S_AUL_T,Hippophae rhamnoides,no,SPE,Hippophae,"ca 30 cm hoch, kaum verholzte Jungpflanze",NA,NA
S_AUL_T,Hypochaeris radicata,no,SPE,Hypochaeris,NA,NA,NA
S_AUL_T,Linaria vulgaris,no,SPE,Linaria,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Lolium perenne,no,SPE,Lolium,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Medicago sativa,no,SPE,Medicago sativa agg.,NA,NA,NA
S_AUL_T,Melilotus albus,no,SPE,Melilotus,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Origanum vulgare,no,SPE,Origanum,NA,NA,NA
S_AUL_T,Papaver rhoeas,no,SPE,Papaver,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Parthenocissus quinquefolia agg.,no,AGG,Parthenocissus,auf kreuzenden Wegen; inserta oder quinquefolia,NA,NA
S_AUL_T,Phleum pratense agg.,no,AGG,Phleum,NA,NA,NA
S_AUL_T,Poa annua,no,SPE,Poa annua agg.,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Populus nigra,no,SPE,Populus,30-50 cm hoch,NA,NA
S_AUL_T,Rubus sect. Rubus,no,SEC,Rubus subg. Rubus,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Rumex crispus,no,SPE,Rumex,NA,NA,NA
S_AUL_T,Salix alba,no,SPE,Salix,50-120 cm hoch,NA,NA
S_AUL_T,Senecio jacobaea,no,SPE,Senecio,NA,NA,NA
S_AUL_T,Solidago canadensis,no,SPE,Solidago,NA,NA,NA
S_AUL_T,Sonchus asper,no,SPE,Sonchus,(auf kreuzenden Wegen),NA,NA
S_AUL_T,Tragopogon pratensis s. l.,no,AGG,Tragopogon,NA,NA,NA
S_AUL_T,Trifolium campestre,no,SPE,Trifolium,NA,NA,NA
S_AUL_T,Trifolium hybridum,no,SPE,Trifolium,NA,NA,NA
S_BUC_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_BUC_A1,Agrostis capillaris,no,SPE,Agrostis,NA,2a,10
S_BUC_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,+,0.5
S_BUC_A1,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,2a,10
S_BUC_A1,Betonica officinalis,no,SPE,Betonica,NA,r,0.1
S_BUC_A1,Briza media,no,SPE,Briza,NA,1b,4
S_BUC_A1,Campanula patula,no,SPE,Campanula,NA,+,0.5
S_BUC_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,+,0.5
S_BUC_A1,Cynosurus cristatus,no,SPE,Cynosurus,NA,r,0.1
S_BUC_A1,Daucus carota,no,SPE,Daucus,NA,r,0.1
S_BUC_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,r,0.1
S_BUC_A1,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_BUC_A1,Galium verum s. str.,no,SPE,Galium verum agg.,NA,1a,2
S_BUC_A1,Heracleum sphondylium,no,SPE,Heracleum,NA,r,0.1
S_BUC_A1,Holcus lanatus,no,SPE,Holcus,NA,1b,4
S_BUC_A1,Leontodon hispidus,no,SPE,Leontodon,NA,r,0.1
S_BUC_A1,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,2a,10
S_BUC_A1,Luzula campestris agg.,no,AGG,Luzula,NA,2a,10
S_BUC_A1,Origanum vulgare,no,SPE,Origanum,NA,+,0.5
S_BUC_A1,Pimpinella major,yes,SPE,Pimpinella,NA,r,0.1
S_BUC_A1,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_BUC_A1,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1b,4
S_BUC_A1,Potentilla erecta,no,SPE,Potentilla,NA,r,0.1
S_BUC_A1,Ranunculus bulbosus,no,SPE,Ranunculus,NA,1b,4
S_BUC_A1,Rhinanthus minor,no,SPE,Rhinanthus,NA,2a,10
S_BUC_A1,Rumex acetosa,no,SPE,Rumex,NA,r,0.1
